-2.482899999999999885e+00,-3.210500000000000131e+00,-1.725300000000000056e+00,-3.626199999999999868e+00,-2.317400000000000126e+00,-1.813800000000000079e+00,-1.226699999999999902e+00,-3.189099999999999824e+00,5.472199999999999981e-02,-3.255799999999999805e-01,-4.500899999999999901e-01,-2.102100000000000080e+00,-1.949500000000000011e+00,-3.210300000000000153e+00,-2.122300000000000075e+00
-5.497300000000000519e-01,-1.140600000000000058e+00,-3.241400000000000059e+00,-7.118399999999999728e-02,-1.897599999999999953e+00,2.083600000000000119e+00,2.002099999999999991e+00,-1.183799999999999963e+00,3.180200000000000138e+00,2.484900000000000109e+00,-5.355999999999999650e-01,-1.598200000000000065e+00,2.641199999999999992e+00,1.267300000000000093e-01,-5.349599999999999911e-01
-9.123099999999999543e-01,-9.786299999999999999e-01,-6.376899999999999791e-01,4.570499999999999910e-03,-6.878100000000000325e-01,1.264799999999999924e+00,3.066399999999999793e+00,5.085799999999999876e+00,3.605700000000000127e+00,-1.115799999999999903e+00,-2.375100000000000211e+00,-5.659499999999999531e-01,4.080899999999999750e+00,3.049700000000000077e+00,-3.553299999999999792e-01
-4.473099999999999854e-01,1.468599999999999905e-01,2.294200000000000017e+00,-1.963799999999999990e+00,-1.233200000000000074e+00,-5.306100000000000261e-01,-1.190499999999999892e+00,1.453799999999999981e+00,-2.850600000000000023e+00,-2.379999999999999893e+00,-1.840500000000000025e+00,-4.468300000000000050e-01,-4.003199999999999648e+00,8.786399999999999766e-01,4.891299999999999815e-02
4.415100000000000136e-01,2.307100000000000151e+00,4.007900000000000240e+00,1.861099999999999977e+00,2.789699999999999958e-01,-1.956199999999999883e-01,-3.713999999999999968e+00,2.596899999999999764e-01,-1.748699999999999921e+00,2.251599999999999824e+00,-1.465600000000000014e+00,-7.626100000000000101e-01,-1.398500000000000076e+00,-8.378999999999999782e-01,-5.083100000000000396e-01
1.596200000000000063e+00,1.030299999999999994e+00,2.809600000000000097e+00,2.849700000000000011e-01,4.440299999999999803e-01,-5.167599999999999971e-01,-1.003200000000000092e+00,-4.483300000000000063e-01,-1.660400000000000098e+00,2.710700000000000109e+00,2.682100000000000151e+00,-6.216000000000000414e-01,-6.214199999999999724e-01,-1.690399999999999903e+00,-1.633000000000000007e+00
8.592199999999999838e-01,-3.750600000000000045e-01,-3.125799999999999912e+00,-1.078500000000000014e+00,5.015300000000000313e-01,1.590799999999999992e+00,1.324899999999999967e+00,-3.334799999999999986e+00,8.148300000000000542e-01,-1.567199999999999926e+00,6.961399999999999533e-02,8.833600000000000341e-01,1.292499999999999982e+00,-1.344400000000000039e+00,-2.041900000000000048e+00
6.982799999999999944e-03,-7.638700000000000490e-01,-2.438000000000000167e+00,-5.648399999999999949e-02,6.670199999999999463e-01,1.151999999999999913e+00,6.604299999999999615e-01,-1.900500000000000078e+00,1.205699999999999966e-01,-5.423400000000000443e-01,3.613900000000000112e+00,3.696099999999999941e+00,-2.613699999999999912e-01,-3.099399999999999933e-01,2.913300000000000001e+00
1.429100000000000092e-01,-6.838999999999999524e-01,-8.216499999999999915e-01,-3.462700000000000222e-01,8.683499999999999552e-01,-2.958200000000000163e+00,-6.810399999999999787e-01,-7.872700000000000253e-01,-1.941100000000000048e+00,2.580099999999999838e+00,1.751800000000000024e+00,3.262900000000000134e+00,-4.123499999999999943e+00,-4.322300000000000031e-01,-1.580600000000000060e-01
7.657699999999999507e-01,1.225999999999999979e+00,-1.159499999999999940e-02,2.324900000000000022e-01,1.231800000000000006e+00,-1.120200000000000085e+00,-3.319799999999999862e+00,-1.751600000000000046e+00,2.280600000000000127e-01,1.024799999999999933e+00,-6.317099999999999937e-01,6.382299999999999605e-03,-3.165700000000000180e+00,5.293999999999999817e-01,8.270899999999999919e-01
3.318099999999999938e-01,-5.375400000000000178e-01,-6.855499999999999927e-01,2.140200000000000102e+00,1.397199999999999998e+00,2.689300000000000024e-01,3.344100000000000072e+00,5.628400000000000070e-01,7.810500000000000220e-01,1.520799999999999930e-01,-1.310200000000000080e-02,1.068799999999999972e+00,1.165000000000000036e+00,2.120000000000000107e+00,4.503000000000000114e+00
4.906299999999999883e+00,2.621399999999999952e+00,-2.535600000000000007e-02,2.172699999999999854e+00,3.906200000000000117e+00,3.675200000000000133e-01,1.637999999999999901e+00,2.504799999999999915e+00,-1.313499999999999890e+00,-9.407499999999999751e-01,1.558300000000000018e+00,1.633199999999999985e+00,2.849200000000000177e+00,2.987699999999999800e+00,1.764000000000000012e+00
2.337400000000000144e+00,2.403300000000000214e+00,-1.456900000000000084e+00,-7.205300000000000038e-01,2.566399999999999793e+00,-3.053999999999999826e+00,8.518299999999999483e-02,2.763599999999999834e+00,-1.466699999999999893e+00,-2.739399999999999835e+00,-5.429699999999999527e-01,-3.239600000000000257e-01,-1.355599999999999916e+00,2.489500000000000046e+00,2.947499999999999787e+00
-1.572599999999999998e+00,-1.661999999999999922e+00,-2.655100000000000238e-01,4.454500000000000348e+00,1.732100000000000029e-01,1.665800000000000058e-01,1.124200000000000088e+00,2.059499999999999886e+00,1.414400000000000102e+00,7.228799999999999670e-01,2.246799999999999908e-01,-2.854800000000000004e+00,1.821700000000000097e+00,-4.880300000000000193e-01,1.312699999999999978e+00
-2.326000000000000068e+00,-2.867999999999999994e-01,3.927200000000000024e+00,4.031600000000000072e+00,7.356099999999999861e-01,3.452599999999999891e+00,1.103799999999999892e+00,2.831300000000000150e+00,7.232800000000000340e-01,-1.248399999999999954e+00,-2.295100000000000140e+00,-2.904900000000000260e-01,1.870800000000000018e+00,-8.566500000000000226e-01,-1.365899999999999892e+00
-7.262999999999999456e-01,1.407499999999999973e+00,4.711199999999999832e+00,3.485300000000000065e+00,-1.970299999999999940e+00,4.356900000000000217e-01,-2.526899999999999924e+00,1.608100000000000085e+00,-2.091899999999999871e+00,-3.865099999999999980e+00,-4.741099999999999759e-01,1.827800000000000091e+00,2.032899999999999985e-01,-8.172199999999999465e-01,-4.631299999999999861e-01
7.041699999999999349e-02,6.000700000000000145e+00,-1.636100000000000054e-01,2.292100000000000026e+00,6.725700000000000012e-01,2.397499999999999909e-01,-6.945400000000000462e-01,-1.915999999999999925e+00,-1.522599999999999953e+00,-2.464500000000000135e+00,2.088400000000000034e+00,2.367799999999999905e+00,1.697699999999999987e+00,4.039500000000000035e-02,3.700800000000000090e+00
2.060999999999999943e+00,4.644599999999999618e+00,9.771699999999999831e-01,-2.568799999999999972e+00,1.264799999999999924e+00,-8.502499999999999503e-01,2.672400000000000109e+00,1.542300000000000004e+00,3.439499999999999780e+00,9.472300000000000164e-01,1.125699999999999923e+00,2.917499999999999982e+00,1.226699999999999902e+00,1.280499999999999972e+00,1.551700000000000024e-01
-1.356400000000000050e+00,3.953399999999999803e+00,1.594500000000000028e+00,-1.279600000000000071e+00,-1.973999999999999977e+00,-2.408900000000000041e+00,-1.264100000000000001e+00,-6.402799999999999603e-01,6.739000000000000545e-01,1.831700000000000106e+00,7.403499999999999526e-01,-1.114000000000000101e+00,-6.064899999999999736e-01,-2.518699999999999828e-01,-1.321099999999999941e+00
-1.198700000000000099e+00,-3.525300000000000100e+00,-1.425499999999999989e+00,-2.611800000000000122e+00,-1.384100000000000108e+00,1.595399999999999929e+00,-1.360899999999999999e+00,1.871199999999999974e+00,7.213699999999999557e-01,-1.648900000000000032e+00,3.555499999999999883e+00,-5.941999999999999504e-01,5.318200000000000038e+00,1.535199999999999898e-01,-7.390099999999999447e-01
-8.171300000000000230e-01,-1.119799999999999907e+00,4.478600000000000136e+00,1.205600000000000005e+00,-4.179800000000000182e-01,4.004900000000000126e+00,-3.789899999999999936e-01,-2.668400000000000216e-01,-3.764299999999999979e+00,1.221799999999999969e-01,-1.295400000000000107e+00,-1.453300000000000036e+00,3.165299999999999780e+00,1.722199999999999953e+00,-1.729300000000000059e+00
-2.356199999999999961e-01,-7.546600000000000530e-02,1.413699999999999957e+00,9.630600000000000271e-01,7.321499999999999675e-01,-1.987900000000000000e+00,-3.286500000000000199e+00,-2.358299999999999841e+00,-1.428399999999999892e+00,-6.364300000000000512e-01,-1.516199999999999992e+00,-1.334400000000000031e+00,9.579400000000000137e-01,1.222900000000000098e+00,5.911800000000000388e-01
-7.128900000000000237e-01,-3.326299999999999812e+00,-1.702700000000000102e+00,-1.823099999999999943e+00,-1.350000000000000089e+00,-5.663700000000000401e-01,-2.735399999999999832e+00,-1.983999999999999986e+00,4.727899999999999880e-01,-3.549199999999999910e+00,-8.830099999999999616e-01,-7.862400000000000500e-01,-3.717099999999999849e+00,-1.122400000000000064e-01,-2.823300000000000143e+00
-4.483199999999999685e-02,-2.677299999999999791e+00,1.034000000000000030e+00,1.857099999999999973e+00,4.037700000000000067e+00,-2.263300000000000090e+00,2.874000000000000110e+00,4.382599999999999690e-02,-7.083800000000000097e-01,5.541800000000000059e-01,-6.315499999999999448e-01,-2.427900000000000169e+00,1.107999999999999957e-01,-1.963200000000000056e+00,-1.277199999999999891e+00
2.193999999999999950e+00,-2.904900000000000038e+00,-2.640499999999999847e+00,-3.196999999999999842e-01,2.301099999999999923e+00,5.507900000000000018e-01,4.814500000000000030e-02,1.797800000000000065e+00,3.308899999999999952e+00,2.003699999999999815e+00,-8.786599999999999966e-01,-1.151299999999999990e+00,1.745700000000000029e+00,-2.552299999999999791e+00,-6.779300000000000326e-01
1.195900000000000019e-01,-2.190700000000000092e+00,-3.693700000000000205e+00,-9.370600000000000041e-01,2.943299999999999805e-01,-1.397999999999999909e+00,-1.838200000000000056e+00,7.696499999999999453e-01,-7.435799999999999355e-02,2.483400000000000052e+00,-7.275800000000000045e-01,-7.948899999999999855e-01,-3.039800000000000058e+00,-1.241900000000000004e+00,-2.267399999999999860e+00
-2.475400000000000045e+00,8.658000000000000140e-01,-2.892399999999999860e+00,-4.364899999999999558e+00,-1.908400000000000096e+00,5.770499999999999935e-02,1.230299999999999949e+00,-1.464499999999999913e+00,-1.328200000000000047e+00,2.752600000000000158e+00,-1.503500000000000114e-01,2.454600000000000115e-01,-5.372899999999999565e+00,-2.340800000000000214e+00,-3.389499999999999957e+00
-1.273200000000000109e+00,5.923199999999999993e-02,-1.667499999999999982e+00,-3.557900000000000063e+00,1.788999999999999924e+00,1.007700000000000040e+00,4.964699999999999669e+00,-3.028999999999999915e+00,1.907099999999999906e-01,8.044900000000000384e-01,7.844600000000000461e-01,9.860499999999999821e-01,-1.897199999999999998e+00,-2.641199999999999992e+00,-1.677599999999999980e+00
3.642500000000000071e+00,3.597400000000000042e-01,-1.175999999999999934e+00,-2.340599999999999792e+00,3.657000000000000028e+00,-1.542100000000000137e-01,1.361799999999999899e+00,-2.801899999999999835e+00,-2.238100000000000200e+00,-2.514800000000000146e+00,6.671500000000000208e-01,-8.186599999999999433e-02,-1.963200000000000056e+00,-2.731500000000000039e+00,3.953400000000000247e-01
2.271300000000000097e+00,2.931700000000000195e+00,1.798100000000000032e+00,-1.553199999999999914e+00,1.012399999999999967e+00,-2.669900000000000162e+00,-2.580999999999999961e+00,1.202599999999999891e+00,1.411699999999999955e+00,-1.876100000000000101e+00,3.022900000000000031e-01,6.978199999999999958e-01,-2.523299999999999849e-02,1.349099999999999966e+00,-1.264899999999999913e+00
-2.847700000000000120e+00,2.411599999999999966e+00,-8.961700000000000221e-01,-7.876400000000000068e-01,-2.213799999999999990e+00,3.862099999999999977e-01,-3.836899999999999977e+00,-2.247399999999999842e+00,-5.494999999999999885e-01,-1.324500000000000011e+00,1.693999999999999950e+00,2.711699999999999999e+00,5.973199999999999621e-01,2.085399999999999920e+00,2.929399999999999782e+00
