-1.128600000000000048e+00,-1.604500000000000037e+00,-1.585800000000000098e+00,-5.560599999999999987e-01,-3.398400000000000087e+00,-2.934899999999999842e+00,-1.701200000000000045e+00,-2.463000000000000078e+00,8.716399999999999704e-01,-1.269200000000000106e+00,-1.339099999999999957e+00,-2.506200000000000205e+00,-2.350699999999999790e+00,-1.546799999999999953e+00,-2.928599999999999870e+00
-3.036999999999999922e+00,1.398999999999999966e-01,1.392400000000000027e-01,-1.044799999999999951e+00,9.888500000000000068e-01,-1.336400000000000032e+00,2.000900000000000123e+00,3.034299999999999775e-01,1.845099999999999962e+00,2.238799999999999901e+00,-9.880799999999999583e-01,-1.196700000000000097e+00,-2.779599999999999849e+00,-2.424700000000000119e-02,8.729099999999999360e-02
7.002399999999999736e-01,-1.219600000000000017e+00,-9.067899999999999572e-02,4.977100000000000274e-02,-1.196499999999999897e+00,3.033100000000000129e+00,4.535599999999999632e+00,2.895799999999999930e+00,2.285899999999999821e+00,-1.371900000000000064e-01,1.358800000000000008e+00,-2.863299999999999734e-01,5.795100000000000251e-02,9.293500000000000094e-01,6.790000000000000480e-01
1.294100000000000028e+00,-4.465199999999999725e-01,-2.452900000000000080e-01,-5.220799999999999885e-01,-1.481699999999999962e-01,4.619799999999999685e+00,3.382899999999999796e+00,1.797700000000000076e+00,1.717500000000000027e+00,1.771900000000000031e+00,-2.116000000000000103e+00,2.453699999999999992e+00,1.919299999999999895e-01,-1.207799999999999985e+00,-9.564300000000000024e-01
3.420199999999999907e+00,3.440100000000000081e-04,-3.723099999999999743e-01,1.282800000000000051e-01,9.640100000000000335e-01,5.448400000000000354e+00,-6.552999999999999936e-01,-1.869000000000000106e-01,-2.436500000000000110e+00,1.916500000000000092e+00,-1.625299999999999967e+00,-1.956399999999999917e+00,-7.373499999999999499e-01,1.050599999999999978e+00,2.030699999999999950e+00
-1.427100000000000035e+00,-1.091599999999999931e-01,3.304699999999999971e+00,3.291500000000000092e+00,4.040400000000000102e-01,-2.676600000000000090e+00,-4.591300000000000381e+00,-4.087799999999999767e-01,-2.567800000000000082e+00,-1.965600000000000014e+00,3.787200000000000011e-01,-3.810899999999999843e-01,2.861699999999999910e+00,3.410000000000000142e+00,5.561399999999999677e-01
-2.540799999999999947e+00,-8.157499999999999751e-01,1.559700000000000086e+00,-1.804000000000000048e+00,6.511799999999999811e-01,-6.538999999999999702e+00,-6.192899999999999849e+00,-7.002899999999999681e-01,-3.657300000000000217e+00,-2.524000000000000021e+00,1.194499999999999895e+00,6.768299999999999317e-02,1.171599999999999975e+00,-2.416500000000000092e+00,-2.391199999999999992e+00
3.037599999999999856e+00,1.580200000000000049e+00,-1.847800000000000109e+00,-7.702999999999999847e-01,5.190199999999999675e-02,1.352800000000000002e+00,-8.810099999999999598e-01,-4.207900000000000418e+00,-1.609399999999999942e+00,-2.066699999999999982e+00,2.326999999999999902e-01,5.135800000000000365e-01,-2.164400000000000102e+00,-2.698100000000000165e+00,-1.942800000000000082e+00
5.408100000000000129e+00,1.375499999999999945e+00,-1.870300000000000074e+00,-7.065500000000000114e-01,5.642599999999999838e-01,-9.021400000000000252e-02,-1.655799999999999939e+00,-1.384200000000000097e+00,-1.382600000000000051e+00,-3.030299999999999994e+00,-3.595000000000000279e-02,-1.155999999999999917e+00,-2.568000000000000060e+00,9.305900000000000283e-01,2.976900000000000102e+00
-6.226599999999999913e-01,6.350799999999999779e-01,2.339100000000000068e-01,5.837900000000000311e-01,3.284600000000000186e+00,-1.085700000000000109e+00,-1.496299999999999963e+00,1.657499999999999973e+00,1.356600000000000028e+00,-8.022899999999999476e-01,-1.514000000000000012e+00,1.137199999999999989e+00,1.411699999999999955e+00,-1.862699999999999911e-01,-9.978900000000000547e-01
-3.440199999999999925e+00,2.467900000000000205e+00,1.676700000000000135e-01,4.252600000000000158e+00,2.594100000000000072e+00,-2.074600000000000222e+00,1.521500000000000075e+00,1.081700000000000106e+00,3.341899999999999871e+00,3.048299999999999788e+00,8.265200000000000324e-01,2.476799999999999891e+00,1.473700000000000010e+00,-1.736699999999999910e+00,-1.303600000000000092e+00
9.175700000000000522e-02,3.333899999999999864e+00,-4.603700000000000014e-01,3.143699999999999939e+00,2.664299999999999891e+00,1.223100000000000076e+00,2.684899999999999842e+00,-1.958099999999999952e+00,4.182400000000000340e+00,2.841200000000000170e+00,2.127899999999999903e+00,4.955000000000000071e+00,6.738899999999999890e-01,-7.636600000000000332e-03,2.650199999999999889e+00
